TF	Number_of_ChIPexp	z_score_mean	K_Virus_0	K_Virus_3	K_Virus_6	K_Virus_9	K_Virus_12	K_Virus_18	K_Virus_24	K_Virus_30	K_Virus_36	K_Virus_48	K_Virus_60	K_Virus_72	K_Virus_D5	K_Virus_D7
LYL1	2	0.52361189445	1.12941086237	3.2927243133	3.66974074896	3.25559254017	-0.459510938926	4.87474518645	6.49919473858	3.65498927475	-3.70268763697	-3.40088994577	-0.433224566851	-4.24499800066	-4.09906947989	-2.70545057323
GLI3	3	-1.20218716239	-1.61794705731	-3.21313349492	5.93271144938	1.37627376575	0.712604593038	-0.761871320503	1.05135912972	-2.85001428615	-1.79890071039	-2.53495235708	-0.528027241828	-4.87363278	-3.25960698295	-4.46548298022
SUZ12	41	-6.10762859939	-6.1511516024	-1.9159842006	-3.35905990138	2.49273845247	-6.23796501245	-2.11179978723	2.26885083944	0.199944788766	-11.8697432691	-15.4753712728	-11.0588871432	-8.45666505246	-12.1001612213	-11.7315460093
FOSL1	1	-1.07394583506	-0.611842787298	2.31824827731	2.76478441051	0.522147234044	-3.17937285829	-1.49507415621	0.843616584609	-2.20962082891	-0.878205067564	-2.35803651912	-0.723080816129	-4.62156267229	-2.23971837089	-3.16752412065
CHD1	5	1.09376921279	-0.138113501725	-2.75090768809	5.1730768769	1.55654000998	1.99021839796	-1.43658479379	4.8548906531	-2.45838799485	-3.60851525245	2.92310088932	4.71928844363	-1.88288594188	1.73111422855	4.63993465235
SPT5H	7	-0.581764733097	5.14962745788	-1.47724098152	13.7989522244	8.57361377391	13.5144220857	-0.396555181159	9.1184571598	-6.30204386671	-13.3052327448	-5.5757608052	-1.94123979993	-9.44451375568	-11.1334772489	-8.72371458114
IRF3	2	1.78677022702	0.776290434802	-0.628024532922	9.17255003456	2.58320704015	3.23314466071	-1.84294444353	7.35801016667	-3.1741695889	-4.41108195152	2.69383347288	6.06635960313	0.897780140849	0.305454753369	1.98437338798
THA	2	0.825342875067	2.74748787395	3.64921187562	4.41858140898	-2.96884463652	0.581067635256	2.0995152833	0.397394258468	1.23513893524	2.64463364808	0.362337759489	-1.65313105	-1.8760402803	1.82872724134	-1.91127970198
MAFK	3	-0.854436230279	3.12399203764	0.262980246788	5.62838257163	0.235304234367	-0.725809613738	-5.62176952213	0.654959157938	-5.44002346092	-2.24970607644	-1.67341846359	-0.512712546409	-4.14858369059	-1.37174894373	-0.12395315471
ETS1	7	2.64454057173	2.02135326276	-4.68715965985	11.8723578357	4.90528712053	10.1048798864	-1.02834669841	13.8440326001	-1.35136171861	-8.59649249356	4.86074428672	7.69777537259	-4.6702919566	-1.93827159913	3.98906176559
RXRB	1	1.76800949	2.40394011586	1.41871495832	2.71188846751	2.60997629694	2.87313407175	0.459060269267	2.80841864807	3.00598687932	-0.0175110275975	1.96479265229	3.2844127799	1.44363998797	-0.0974366351879	-0.116884604382
ETV2	3	0.571423838466	3.55082403852	6.81728644373	3.777564558	4.00338572605	4.35943533097	-0.284186894803	5.73061250331	-1.94698737809	-5.3362124723	-2.70848039181	0.0635328418121	-3.00286490384	-4.02459547684	-2.99938018618
SIX1	3	-2.78961798333	1.44451138653	5.65547089798	3.59413886217	3.26292285469	-2.03158145458	-3.581574183	-0.0922825211541	-5.02238161847	-10.2972013866	-9.24486231301	-1.72299345074	-6.09502878054	-7.46763579106	-7.45615426875
JUNB	8	5.09018499579	5.25055556711	0.782110719836	15.5241817916	8.30830899798	10.5347638508	4.98586559863	15.001486309	1.42437672915	-5.43295498634	5.26111416821	10.0065821586	-2.95172113771	-0.260272738565	2.82819291277
ASCL2	1	0.361158438178	-1.81927788742	0.54180636528	6.37396620982	1.56009033006	0.253878676999	3.51425153077	7.24928132081	-0.113615347398	-5.70490455042	-0.963960555712	0.775113745176	-4.64293171261	-2.81121931185	0.843739320994
ETV6	3	3.84054300293	7.91670727291	-3.16807394464	14.0842851178	6.95782754278	9.83154631634	2.45608898085	9.98994367404	-0.121808697917	-4.01247008345	3.0682799968	7.50499288867	-1.17771373513	0.0340104991063	0.403986212819
AICDA	2	2.70038037764	2.66933408611	5.41420099511	5.22447477993	4.87062889223	7.30628930953	1.6574220708	5.19855284336	1.7944705409	-3.10542458202	1.37833239011	2.18107122574	-3.23177514799	2.0084953106	4.43925257249
E2F3	2	-4.34719341876	-2.25746866182	-5.09331780919	6.26688427445	6.19963151208	2.42986456617	-5.25805959025	6.12336058275	-4.97574137921	-15.8837848097	-10.5123876294	-5.48006013388	-8.68340781033	-13.1115757593	-10.6246452149
SOX6	1	-0.235615315711	-2.95676985842	-1.39740806501	1.40390457955	2.75414072161	-4.603988366	5.59465268358	2.28366481489	0.584805593481	-2.17211012646	-5.66157518593	0.16449159971	-1.66089688817	2.77253690874	-0.404062831524
PAX6	3	-1.05064385188	0.492071120944	0.151596379464	4.35070500739	3.55779454648	1.81901219455	0.34221122262	3.42749812367	-4.5404541265	-5.51981451607	-4.02508810599	-1.05383027656	-3.55405006622	-5.261893299	-4.89477213106
RING1	2	-2.04831650229	2.21768381259	1.43581411384	6.55289440295	7.18975521451	5.73828699355	-0.736020173202	4.84666803495	-5.24571029099	-12.0547469887	-8.82165216423	-2.87963714193	-7.29640994588	-10.5760803462	-9.04727655337
SIN3A	9	-1.3394467228	3.17561889262	-1.34537422242	11.4787481326	8.43415293774	10.3659893039	-4.85854206603	9.54187904065	-7.57680023938	-15.2083906172	-5.90943319406	-0.029829135452	-7.88957253037	-10.2233376167	-8.70736280518
ZN322	1	-1.00013412759	-3.71392376491	0.297737573758	-1.02938220605	-1.05522557607	-0.944663422729	-0.342965186001	-0.454254929525	0.621266740856	0.619498824757	-1.61491645131	-3.14499231764	-0.665703640567	-1.08762731444	-1.48672611636
SMAD3	9	-5.05918085692	-1.23915443658	-0.0318631952857	6.77462206597	3.17831489713	1.28926076217	-4.72905570966	3.09783091723	-9.6743023256	-12.3922934608	-11.5954864977	-7.88641007316	-11.3531666037	-12.5031574872	-13.7636708497
INSM1	1	0.156321189692	4.57359828279	-1.52459885763	8.34328167495	6.21206506735	8.37246721733	-3.6914679502	4.71756489033	-3.82603193607	-6.69177943247	-1.63834915883	1.82122219245	-2.58896316831	-6.35020614451	-5.54030602147
KMT2B	3	-2.91529260539	4.00253056893	0.452171920722	8.67420980056	7.12377634413	7.93120275574	-3.6028658526	4.14447655018	-6.59534118973	-12.6674542764	-10.1335362728	-5.61675980049	-9.02514688256	-13.2918907241	-12.2094694171
BHE40	2	0.210410403268	1.56752341795	2.02812336604	7.14431646442	5.52020435026	5.77850277518	-3.17706234465	8.28764537849	-1.41978120842	-8.46669105526	-1.77289488377	0.488850485622	-6.35692224776	-4.27119815576	-2.40487069659
STAT4	3	5.1034934175	1.76116433448	-1.63105730278	7.71217706859	2.187117391	5.89103362729	6.47601625195	12.1488591472	7.21183872927	1.45127588642	8.04201658662	9.0194425298	-1.68814762858	5.16549522017	7.70167600357
RARB	4	-0.96482974497	0.234756793255	1.89877514771	2.41513872494	1.23202745816	3.85829930837	-4.09756734183	-2.9296167891	-6.13425199403	-2.25685179489	-1.61252964667	-1.36166299873	0.251275713498	-2.30378243788	-2.70162657236
SALL4	6	-1.54067415183	0.0918369733009	2.08008017702	0.402574198653	1.4268199705	-2.58506051484	-1.73769833697	-1.58634256067	-3.35438511821	-2.63153474123	-3.27838142984	-1.57213259958	-3.53670066752	-2.69671359813	-2.59179987813
STAT6	9	5.58942548146	5.16190890909	-0.0403373258784	11.5642430897	5.73691469508	9.44167674419	6.53509138943	14.1232251151	3.03058815837	-1.5507475728	7.08253645651	9.12035297264	-1.42141052294	2.67375961105	6.79415502095
CNDD3	4	-1.94251980977	3.19390046528	2.15743149315	11.9863488442	7.19280984035	9.60579845993	-3.18749726488	5.83591165338	-8.7126861264	-12.8109590375	-7.65252039171	-2.6798047432	-8.30511462078	-11.5536981523	-12.2651977564
COE1	8	-0.979102241175	1.55861893643	-0.481182143403	8.94206754939	5.53715027367	4.63295865043	0.385353219112	11.8170709939	-2.72726710944	-11.6785515013	-5.82100585942	-2.46703336296	-8.85998427776	-8.91378971052	-5.63183703461
FIZ1	1	-0.677700387679	1.00261418291	-0.447192312569	3.16635182248	-0.332518318717	2.42669929403	-2.77474209421	-0.238641561843	-6.15841818608	-0.650430607189	-0.257045634142	-0.176666760397	-1.66059959839	-1.68840570747	-1.69880994593
FOSB	4	-1.65696384157	1.03705516652	-4.42786367237	3.67903772707	6.08355776756	2.33819681577	0.944813273245	5.5076394503	-0.773747372421	-6.60994627143	-6.24774450658	-3.71615909071	-7.04356749151	-8.10875862842	-5.86000694897
TCF7	4	1.31923625857	5.09991504311	-5.0679994517	8.23999225237	4.6648971667	8.70134114111	1.21617765321	10.3901447391	-2.43635556141	-9.62127192083	1.114561735	3.45487257174	-4.87314573286	-4.13108561669	1.71726360103
NF2L2	1	-0.0934562896897	1.69441266412	0.417487662421	0.140275812835	4.92641095796	0.726454277291	1.20293089877	1.82285856719	-1.29464445195	-4.24777051333	-1.64685710955	-1.18102862358	-0.492447092846	-2.13599643532	-1.24047466968
BRCA1	4	2.0747892328	3.32367782906	-1.98046182383	11.2294125612	8.00182688794	9.20118253136	3.26440762639	10.3295621422	0.624785357035	-8.14000787875	0.205880393396	4.20702219698	-4.58714614515	-5.07492844057	-1.55816397804
NIPBL	5	-1.93959291963	2.8197788083	3.83380756395	9.0868071015	7.01717179934	7.19110266589	-0.654856801542	7.51802153959	-3.55922571855	-13.2169630542	-9.89424673356	-5.41841717893	-10.7215897086	-11.3305107264	-9.82518043165
NR1H3	3	-1.22113329643	3.00078794023	1.35306506683	-1.59802899021	0.141178124803	1.79643022877	-10.0977172021	-1.26563598458	-5.8633529129	1.10568358593	-0.145835016633	-3.23717074488	0.00320983938769	1.26938579556	-3.55786588025
ZN335	6	-0.457803304769	1.24796602957	-3.48849787536	2.26510981404	-0.764683821968	2.53410848972	-1.49936828538	-1.55254161593	-4.6701571061	-1.80597384445	0.813367324287	2.16065201618	-0.257303119091	-0.605971759832	-0.785952512448
ELL	1	0.111508048676	-0.732328317748	2.64036549458	0.981221919837	1.66801496425	2.65443156021	1.11660470109	2.51492631516	0.273257292043	-4.03383504547	-2.2520952069	-1.04052029837	-0.299255663124	-1.3116664075	-0.618008626584
UTF1	3	-2.37125752429	0.571198409077	2.14042356163	3.87256071464	4.68097361923	1.54905812647	-1.34720048199	3.52530144634	-2.61579956257	-9.65092213791	-9.34663824669	-4.79659264843	-5.7882223768	-8.34364303345	-7.64810272968
SUH	14	-1.41095844948	0.242120826821	-0.356563332722	6.54580334397	3.81112543289	5.270604969	-2.70691669399	5.41204530643	-3.00517040914	-10.0310277453	-5.01356092826	-2.12930114149	-6.17028380785	-7.11416527527	-4.50812883781
SPI1	106	2.90398169527	5.97176862641	2.00924359495	14.9744362441	10.1871019103	13.2240076371	1.3656696797	13.2310986608	-3.21556162647	-10.8942028038	-0.589132066704	6.52822436898	-5.83903765305	-5.79578518186	-0.502087656616
ATF2	2	0.946287814967	3.62173462635	1.53181029181	11.2390221964	4.83429550356	5.90905060219	-1.38341425282	7.55778539395	-2.12913631995	-4.20310396212	-1.77883374065	2.54923901406	-3.08462362777	-4.74636202194	-6.66943429349
CRY1	1	-1.32709832843	2.47559125568	-0.651959373834	1.0151257067	3.36148964658	6.87250057325	-7.69254726733	3.16254571432	-3.54638781032	-4.92539948987	-2.25484322406	-2.01156437925	-3.41002941329	-4.20306495216	-6.77083358451
KMT2E	1	0.601463479989	3.02305714976	3.15682325904	1.49124533594	-1.36805342994	3.39454610771	0.883864080383	-1.79733511473	-3.24720944918	2.43978926192	1.04096599029	0.751008497729	-0.694246001556	0.512508130275	-1.1664750978
RUNX2	7	-0.829208282464	2.89772449674	-1.76457381161	13.6319402229	10.8635838023	9.58207160383	0.941119186706	11.0005959599	-3.67546041831	-15.5716433423	-9.02392882941	-0.647086631325	-7.64080513702	-12.4607225601	-9.74173049676
ATOH1	2	-2.56552498481	-2.19405548919	3.23630600801	6.03297408379	2.20453240722	2.94633834923	-0.5979380441	2.9160774028	-4.98679818574	-6.81613535456	-7.60738520929	-7.38371468901	-5.29945669956	-8.0399457402	-10.3281486267
HDAC3	8	2.11267808915	2.93450524803	3.85522841872	9.29083918547	4.3993119736	9.01414095933	-0.931488176165	11.4752986604	-1.1536475814	-3.54278286461	1.14859728041	2.75202071333	-3.59589013427	-2.10924877568	-3.95939165908
TLE3	1	-1.09862094697	0.402481495322	4.08410021573	0.509636656868	-0.387658130776	3.18404998537	-3.51367181513	-1.30850409718	-2.5762076386	-1.76882272757	-3.21625978398	-3.66164438428	-3.458199617	-1.26002392056	-2.40996949584
RBPJL	1	0.797561525136	3.23129899258	5.35833268586	7.08785929	2.75045299898	7.21004663783	1.26256936624	3.16743616196	-0.667349796389	-1.76488887315	-3.06011550642	-1.52957895455	-4.23756412877	-2.00657165606	-5.6360658662
RARG	8	-0.701664662435	3.51903284462	5.29370799863	3.65287628662	3.68606719755	3.8126278717	-0.625253883338	1.19428731959	-1.94725572278	-2.75833923299	-6.00228133925	-3.48378582884	-4.01203326837	-5.28814478224	-6.86481073499
MSL2	2	-2.18413763477	-1.61110559472	-2.65919458576	5.52309866592	-0.293115554305	2.28009064915	-5.29068572434	3.12042844096	-6.68568598065	-9.03188255789	-2.79919111459	-1.97722549795	-3.24035578778	-4.81781470386	-3.09528754089
REL	1	4.81497893927	2.85398457129	1.36751990504	10.3798097586	1.30879150501	8.09177737332	3.37875751774	9.49421352527	2.69326069939	0.673669810421	6.82496159846	9.00264155294	2.60205035746	3.36916965001	5.36909732484
CTCF	94	1.35099053425	2.80251639885	6.13389325039	11.1770899177	9.6832307274	7.37190744852	5.84205775012	13.5727425051	4.43555301852	-12.1251561584	-8.05284310828	0.313686118001	-5.5405331584	-8.65582135049	-8.04445587948
NFAC2	1	-0.25719135486	2.30100610701	1.57735001421	4.56326100999	1.53162272389	3.54810722904	0.234570730667	-0.973269014662	-5.39204274237	-1.75757371244	-1.26914042624	-0.506566580856	-4.27969183497	-3.34157065967	0.163258188349
COT2	1	0.0473087815499	1.78159201884	0.843436484563	0.953565157692	-2.43572182118	-2.78880675526	-0.169811987662	0.739983065631	-0.627247366491	0.612137487496	0.789555873958	-0.0694741950749	-1.3408495468	1.93870112928	0.435263396712
HNF4A	13	-0.0450783488718	3.21175608314	3.60650673927	6.54415234726	6.35195207295	9.323976236	-4.6500935722	5.85362950457	-3.86808899735	-6.13764406261	-2.11028939934	-0.231772741239	-3.06376771402	-5.53190553141	-9.92950784922
CNDG2	2	-2.13404167346	1.21689290689	3.1158325134	4.66012417919	3.19169485876	4.80278780215	-1.14895374161	5.1527081658	-3.97516571676	-9.6570822696	-7.85625001304	-5.14315399217	-7.19082409273	-7.70136320518	-9.3438308235
CDK8	1	-2.07400488732	3.10439477859	2.63412549434	7.77525678552	7.24389416546	5.93811610629	-0.511115931207	5.65748753308	-4.26770042558	-12.1580255344	-10.083524221	-5.36863945842	-8.31364281253	-10.333366317	-10.3533285856
NFE2	5	-0.381434100754	2.45453476355	1.74040830334	3.65279517681	3.22561985104	5.27689524038	-5.13249189241	2.94593921288	-3.48736955504	-5.57445542707	-0.80483668819	1.62125452336	-1.73349231667	-3.35673053798	-6.16814806456
SMCA4	23	-2.66567433311	0.960572736141	-0.0071468905557	12.7493760792	8.18821963055	7.29285673574	-2.64990361428	8.11258368042	-7.66628030611	-16.562986708	-9.52371985975	-3.44804726991	-11.726257276	-12.8619411339	-10.1767664671
PEBB	5	-1.27087828694	-3.31647318449	-2.61351333912	7.81361788085	3.15040368105	5.89549219221	-2.21001895503	6.43281362976	-5.79848615293	-10.7038416925	-2.39774157629	0.619335259402	-5.25955339785	-6.50788434117	-2.89644602102
E2F2	1	0.393787028984	1.58557638451	-0.306529775979	1.83352006348	1.16208145573	4.3193125773	0.143406673291	-2.06070407841	-2.85785963242	0.813839263918	0.571078988209	0.743770131527	-1.21835947479	1.40926988855	-0.625384059132
MCRS1	1	-3.05190617286	3.46401105035	-2.59691126629	9.16230898796	4.53237320859	7.03715006256	-4.27057029667	3.4192185407	-9.59688364102	-12.2021088782	-8.03173113083	-5.07622367947	-7.0428021941	-10.9114282416	-10.613088942
FOXO3	2	-1.69773354196	2.45173687574	-1.76748165256	4.85884467256	2.68626472362	8.34451124642	-4.09989424998	4.57899342661	-3.70492865479	-9.11148825532	-4.14209883963	-3.87019739992	-6.88390375483	-6.46226775876	-6.64635996656
CRX	2	-1.25850759554	-0.36217070125	1.72966576163	0.603380232002	-0.194837695486	2.79287053409	0.501777583187	2.23178253347	-2.62610564394	-4.70704927497	-4.52525970093	-3.26355309192	-3.15441765245	-2.80175677685	-3.84343244418
STAT2	4	11.1087932911	6.39032458486	-1.76060619748	9.75129215188	1.7582405082	7.79498551319	12.1806141059	16.0055469217	13.1508234995	11.7416963868	19.1323973724	20.0224885042	10.2107575618	13.609626453	15.5349187088
NR0B1	2	-2.2752074499	1.15819903457	7.27805707011	-2.24742196326	3.78766223043	-2.46369871528	-3.64062170592	-1.14000599697	-2.0938089184	-2.84080995366	-7.81611256237	-5.37506153674	-7.05450896577	-3.88903742158	-5.51573489372
HXC9	3	0.798080746755	4.2563994012	0.544490001908	1.72241898249	2.85208781562	0.714301844587	4.51564349746	1.33199292236	2.14016664121	0.373725742095	-2.5795226655	-0.80283225798	-0.647974353491	-1.49738292476	-1.75038419263
ZIC2	1	-2.01385345755	-3.17547450883	2.542489161	-4.10819733889	-2.83839907994	-3.34154712476	-3.92459521366	-2.86549633196	-2.69879789684	1.87377272798	-2.38447471988	-2.92412659994	-1.83440677246	0.68543514444	-3.20012985191
NR4A2	1	-0.972224730214	0.676944352293	0.598073511998	-1.19413818801	-1.25143063352	-1.85098692819	1.0277863321	-0.284159538348	1.35622764703	-0.0884047615474	-3.21316914752	-3.26668325776	-1.99885700298	-1.47611278379	-2.64623582475
KMT2D	13	-1.14982124234	3.39941835885	-0.855678019127	12.9546984722	9.54751149852	7.67950673587	-1.06573270151	10.7400288574	-3.22385080322	-13.8485161147	-8.70631007914	-2.17991853902	-7.41182650239	-10.7695971517	-12.3572314047
IRF1	4	9.22615412131	7.03433872271	-1.32180639524	13.7803359871	4.21735047296	8.89908351468	8.82975698377	16.360238427	8.94058832588	6.1897797821	14.539493172	16.285997863	5.15007073142	9.70998433884	10.5509457722
KLF1	2	-0.855273218542	0.0202195473477	-3.05906472487	-0.572768487994	-0.325103781287	-0.147147665377	-4.26467491309	-2.16918546782	-7.93509517331	-0.262906148687	0.972268452939	2.05067646414	1.80161716817	1.63933617404	0.278003496205
ZFP57	1	3.68979368259	0.458029973205	2.63889871214	-0.572317026715	1.53912768878	1.55343811946	2.06962389163	6.09853006869	6.74266922522	3.38646062996	5.95154883366	6.83298842203	5.58482352266	4.56649848075	4.80679101473
LMNB1	6	-0.710808234563	-0.589280776137	0.943413290206	-0.878334369704	-0.101655500327	-2.19188616638	-0.188465735957	0.220986008698	1.40540762722	-1.03007264366	-2.83746350994	-1.35533366165	-1.68046619949	-1.58694271291	-0.0812209338546
TFE2	15	-3.24523282155	-1.50689803351	-0.440293951275	8.84206457694	7.11029170538	5.70313024278	-3.21646502343	8.78731588915	-6.19207737207	-17.0421463448	-10.1918831776	-4.3732745731	-11.396953637	-12.2895881475	-9.22648165557
DMRT1	2	-4.31505462217	-4.96794909293	-3.18657111271	4.49870745041	1.95647599224	-1.86819274358	-2.68813588835	3.30687747903	-2.35874988693	-11.7676447932	-10.1530077032	-6.68596592247	-7.32626030248	-9.57826993048	-9.59207825562
STAT3	22	5.67841918625	5.44006669249	-2.47577267656	16.6825724241	5.0351197607	8.62032593436	4.20484907464	14.9616583416	0.47921688594	-2.62056920894	8.81819387804	10.9884686962	-2.54721410663	3.71451779931	8.19643511216
JMJD6	1	0.890070119758	-0.239921881518	4.10263027638	6.49818458972	5.31959355207	3.90304228183	5.29475475892	7.11046315734	3.76897476523	-4.45682745219	-4.30752243567	-1.15452587107	-3.91339175664	-4.03656355235	-5.42790875543
CEBPB	41	2.04031351844	4.60239346971	0.758054361628	15.8363665096	7.85001960528	10.7515669319	-0.784987860099	13.1499070341	-2.28822531209	-9.5329348407	-0.398143013697	5.67014645378	-5.43633617807	-5.65426989571	-5.95916800751
CNDH2	7	-3.47246044083	1.18548260291	4.00389332648	8.38545266196	5.38544647886	8.66979654499	-4.18156646822	4.2444278314	-9.7530302493	-12.639049459	-10.3244834538	-6.11476515429	-10.1279696281	-12.4654070172	-14.8826741883
MBD3	13	-4.70563748766	-3.82503398771	3.5138375645	4.30496609721	2.34269510479	1.68183889909	-1.24910333802	4.77467404888	-4.12921083471	-13.2885986928	-14.0347061479	-8.82273488147	-10.5664657607	-12.8788628735	-13.7022200248
SMCA5	1	0.284578954891	2.92817204453	3.21477331377	10.2920504145	3.92350049629	4.08000991748	-0.255710079141	6.81213162971	-2.27647451512	-4.64546856691	-3.1305946953	0.0948355640903	-4.48399877551	-5.36376250026	-7.20535887965
MAX	6	-1.79410952442	4.2634738002	-1.71182129852	9.66312792129	6.69613475412	10.4130054972	-4.84945797076	7.20112434239	-7.09381397454	-12.9136023787	-6.32057274815	-2.34590730759	-8.57631151055	-10.3612941956	-9.18161827263
NKX31	3	0.6053351564	-0.190347637521	-0.915470830996	2.55149873278	2.30556111566	3.28772609663	-5.05225477213	1.39738027773	-2.24789278302	-1.96449746935	2.38247621213	4.16526100274	2.2876769955	-0.0245002918183	0.492075541261
RORG	9	0.491551671637	-1.64838141432	2.93267703398	7.18856461433	1.40104016299	1.49806150199	1.3814162022	5.40261125178	-0.732479067148	-5.10533188454	-0.125645165242	-0.69328347361	-6.37254031767	-1.39190959944	3.14692355763
DNM3L	2	-0.498133166049	-2.00204684747	1.30829067488	-0.999437012181	1.27395391492	0.828691231349	1.22100391446	1.22141004934	-0.494498247499	-2.44926741448	-3.05220330626	-0.786951037344	0.670782368881	-1.40517496558	-2.3084176477
CDX2	9	1.13361441826	1.32962586584	-4.84174363592	4.12663328463	3.37813350876	0.264520757562	-0.645769779521	-0.30345893879	-0.896642278995	1.73053733394	2.80621757151	3.18210719254	-0.33708669787	3.21720153066	2.86032614131
NFYA	4	-2.43204390421	0.183493170623	-1.026963357	6.57488611792	3.34096117893	6.86764049858	0.409106180147	0.0990757866866	-6.20055986948	-7.11648148289	-6.85145894768	-6.62153894675	-7.48054462043	-8.28560072032	-7.94062964735
GLI1	5	-0.00635575873874	1.75653427961	0.792257144284	4.21429684857	6.02506405536	2.19587930932	0.708387926054	5.37219922816	-1.08264931526	-4.79290691004	-4.04947949085	0.093926383602	-5.75996209566	-3.19557020146	-2.36695778403
PSIP1	2	-2.60375918708	3.41690841388	-4.13699420462	1.10719160844	0.594575988665	-4.86993732565	-3.59781184587	-1.49914883984	-6.2000512105	-3.67224152774	-4.40848211949	-6.90185977856	0.0254484977026	-1.69529575071	-4.61493052478
CREB1	9	1.24258876064	4.60981776904	0.308541247002	14.5450799213	7.57117339476	11.54789733	0.265276962204	7.26781802023	-4.8448786567	-7.47680735655	-1.94572542908	2.55182172669	-5.32346713196	-5.83923621677	-5.84106893127
PHX2A	1	-2.31692208801	-1.80482841986	-0.744830520681	-2.35958177683	0.156272530956	0.844295652387	-1.39902864321	-0.504038774638	-0.939016019895	-5.01161762355	-5.49607912582	-4.46733096437	-2.76870880218	-3.47390025545	-4.46851648899
TEAD2	1	3.5021689697	3.44103516999	3.76280240564	0.0785407973328	1.22084815599	2.15918122331	4.21434413643	1.29645128269	3.76551814538	6.07668249799	5.34161940046	4.71877843754	5.06359209159	4.76690988922	3.12406194229
STA5B	19	4.35974160924	5.07047705453	0.559868014743	13.7734937779	4.78544451675	10.4329173813	0.543309461246	11.7800375614	-0.940741234594	-2.42269751803	6.62438546666	8.5504297797	-1.71656400911	2.26719851401	1.72882376275
EZH1	7	-4.82409567066	-5.49568957229	-2.2578553915	-1.68270602137	1.35231310208	-6.85849649423	-3.52864393683	2.23925108341	-0.417542960109	-8.87312279325	-9.7658166696	-8.03415476	-7.30920902316	-8.88224649709	-8.02341945532
KDM2A	2	-5.03712165086	-1.4311935339	-1.91649135957	6.56814891734	4.80420043875	5.36630667513	-4.7077913691	5.91656981114	-8.63114283574	-17.767986626	-12.6141646555	-7.96617537391	-10.1982516836	-15.0483583144	-12.8933732026
SRSF2	4	-2.9895166477	-1.16813952119	-3.62420807832	0.551860818358	-0.31520032925	-3.08176494868	-2.12451013841	-2.56033053774	-6.89352704411	-7.48064589223	-4.01487697913	-2.94182602015	-3.44820848547	-1.90630130696	-2.84555460453
SPT6H	2	-0.774778532627	2.46662161387	1.69130738483	8.52718385332	6.05611207004	5.24441049419	-1.7216126681	4.81700113217	-3.85042431816	-8.37246064428	-5.71590486098	-0.760256389673	-6.12728333277	-7.19474991393	-5.90684387731
PHC1	1	-3.25275182625	-4.81296093307	-2.54416244186	-2.2852162577	-0.338568061509	-4.29587087068	-3.38926749358	0.769118745117	0.144608925697	-3.68206131514	-5.40076531139	-4.44227798591	-5.48026962634	-4.61614688523	-5.16468605586
NELFB	1	0.37686098355	-3.45010273296	3.425987242	3.16470666764	0.797984741678	2.78136017207	5.34466167057	2.31696784932	1.8430583047	-2.73237111574	-0.0143992840143	-0.187100629812	-2.62680781859	-3.32579816893	-2.06209312822
BRAC	4	-2.40349155249	1.56521372521	0.708306148074	3.85761411693	4.46687170546	0.114167149804	-0.454840875378	2.94069662762	-4.67440421859	-10.4009618086	-8.261955103	-5.06552476094	-5.86520966062	-7.80205484181	-4.77679993898
NACC1	1	-2.3480591444	-1.53810443857	1.09638321258	-2.3569401782	0.18002007597	-3.95109600409	-1.15008986869	-0.0858516643771	-0.602935880441	-2.13210889144	-5.00230167066	-4.09104662089	-4.53789701904	-4.09147539399	-4.60938367983
ARX	2	-1.64818777628	-2.17505877611	4.4504720949	-0.302712284015	1.18416762252	-2.33754571288	-0.872527612539	-0.513276624559	-2.78740356633	-0.91512674643	-3.93975785062	-4.25022904342	-5.40860664251	-2.26797948715	-2.93904423883
KDM5B	1	-1.40304773395	1.30143797711	-3.75524770259	3.48318018498	4.0951565616	1.83192455212	-3.1176165783	1.56501964797	-4.56266197262	-5.18481222488	-3.91488011296	-0.372021998792	-4.08114072608	-3.94887651458	-2.98212936822
MK08	5	-3.61887437647	0.991217649625	-2.83248974101	9.19846162563	2.56526838499	6.23226682677	-3.96495621898	0.586463999781	-9.31788449823	-11.8207676798	-7.50203677455	-5.5812929264	-8.05552810623	-11.4214205308	-9.74154328141
NR1D2	4	0.129711979207	5.22538112153	1.45926131494	7.30617682316	5.51372210145	8.41225798518	-4.10519789342	7.688382651	-4.44355988115	-7.3551319863	-2.40542622211	-0.0373779781053	-4.31009522395	-5.11342169087	-6.01900341246
IKZF1	10	0.380539136868	4.95752380327	-2.9642030666	12.9647400748	10.0541312866	11.0713129434	0.835820630712	13.3031051288	-3.43961893139	-13.8197802984	-4.20779321178	0.914423450382	-9.04396761431	-9.61301500931	-5.68513127006
PAX5	5	3.2299827286	5.54494012539	-1.99202087661	11.4258709318	10.431572707	11.7953002196	3.13649146498	13.0009287852	0.960096706694	-7.36083961339	1.05444661615	4.82595069036	-4.05671556585	-4.62436822484	1.0781042341
MSX1	1	0.364709006113	1.55943573179	-0.540622813427	6.06039599103	2.21377873429	1.0664908936	-0.508266582019	4.29646594742	-3.14173045384	-2.79096201351	-0.524019415843	2.44199722908	-1.21827286993	-2.3689759559	-1.43978833715
TAF9B	1	-2.01910303656	1.56473644669	0.17101023571	2.53612911286	5.48857092443	5.64999604117	-0.0578700148314	3.43065756115	-1.6275339115	-7.83235423602	-7.80046257757	-4.50312910472	-7.68872985751	-8.91108682784	-8.68737630392
